anio,X,Y,generico_denuncia,especifico_denuncia,modalidad_denuncia,geometry,distrito
2022,-76.93946087,-12.1773389,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.93946087 -12.1773389),VILLA MARIA DEL TRIUNFO
2022,-76.82760224,-12.01598426,,,,POINT (-76.82760224 -12.01598426),ATE
2022,-77.05003183,-12.07005942,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05003183 -12.07005942),PUEBLO LIBRE
2022,-77.01297923,-12.06261413,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01297923 -12.06261413),LA VICTORIA
2022,-77.07337608,-12.03673997,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07337608 -12.03673997),LIMA
2022,-76.9884252,-11.9608631,,,,POINT (-76.9884252 -11.9608631),SAN JUAN DE LURIGANCHO
2022,-77.00023892,-12.17465146,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00023892 -12.17465146),CHORRILLOS
2022,-77.011813,-11.984085,,,,POINT (-77.011813 -11.984085),SAN JUAN DE LURIGANCHO
2022,-77.09058602,-11.85234524,,,,POINT (-77.09058602 -11.85234524),PUENTE PIEDRA
2022,-77.07647615,-12.04646446,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07647615 -12.04646446),LIMA
2022,-76.9942712,-11.9526065,,,,POINT (-76.9942712 -11.9526065),SAN JUAN DE LURIGANCHO
2022,-77.03131195,-12.06130609,,,,POINT (-77.03131195 -12.06130609),LA VICTORIA
2022,-77.06964701,-11.84326944,,,,POINT (-77.06964701 -11.84326944),CARABAYLLO
2022,-77.07458598,-11.95695992,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.07458598 -11.95695992),LOS OLIVOS
2022,-77.09597607,-11.82987365,,,,POINT (-77.09597607 -11.82987365),PUENTE PIEDRA
2022,-76.99019236,-11.95100166,,,,POINT (-76.99019236 -11.95100166),SAN JUAN DE LURIGANCHO
2022,-77.06942311,-12.09111695,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.06942311 -12.09111695),MAGDALENA DEL MAR
2022,-77.01365306,-12.12752907,,,,POINT (-77.01365306 -12.12752907),MIRAFLORES
2022,-77.02376117,-12.05548298,,,,POINT (-77.02376117 -12.05548298),LIMA
2022,-77.07713788,-12.03861292,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07713788 -12.03861292),LIMA
2022,-76.9869678,-11.9586418,,,,POINT (-76.9869678 -11.9586418),SAN JUAN DE LURIGANCHO
2022,-76.986994,-11.958663,,,,POINT (-76.986994 -11.958663),SAN JUAN DE LURIGANCHO
2022,-76.9895527,-11.9568715,,,,POINT (-76.9895527 -11.9568715),SAN JUAN DE LURIGANCHO
2022,-76.9913917,-11.9554651,,,,POINT (-76.9913917 -11.9554651),SAN JUAN DE LURIGANCHO
2022,-77.01838706,-12.05797566,,,,POINT (-77.01838706 -12.05797566),LA VICTORIA
2022,-77.05457567,-12.10093276,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.05457567 -12.10093276),SAN ISIDRO
2022,-76.95832097,-12.1221123,,,,POINT (-76.95832097 -12.1221123),SAN JUAN DE MIRAFLORES
2022,-76.9884252,-11.9608631,,,,POINT (-76.9884252 -11.9608631),SAN JUAN DE LURIGANCHO
2022,-77.07069649,-12.05291091,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.07069649 -12.05291091),LIMA
2022,-76.99024222,-11.95092774,,,,POINT (-76.99024222 -11.95092774),SAN JUAN DE LURIGANCHO
2022,-76.99027454,-11.95100961,,,,POINT (-76.99027454 -11.95100961),SAN JUAN DE LURIGANCHO
2022,-76.99024222,-11.95092774,,,,POINT (-76.99024222 -11.95092774),SAN JUAN DE LURIGANCHO
2022,-76.96993208,-11.93629977,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.96993208 -11.93629977),SAN JUAN DE LURIGANCHO
2022,-77.02345961,-11.88917704,,,,POINT (-77.02345961 -11.88917704),CARABAYLLO
2022,-76.9913917,-11.9554651,,,,POINT (-76.9913917 -11.9554651),SAN JUAN DE LURIGANCHO
2022,-76.98751615,-11.94577069,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98751615 -11.94577069),SAN JUAN DE LURIGANCHO
2022,-77.07240217,-11.93585974,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.07240217 -11.93585974),LOS OLIVOS
2022,-76.99056107,-11.9507855,,,,POINT (-76.99056107 -11.9507855),SAN JUAN DE LURIGANCHO
2022,-76.99898046,-11.9406405,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.99898046 -11.9406405),SAN JUAN DE LURIGANCHO
2022,-77.05430741,-12.00775004,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.05430741 -12.00775004),SAN MARTIN DE PORRES
2022,-76.98817409,-11.94691164,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98817409 -11.94691164),SAN JUAN DE LURIGANCHO
2022,-77.01202818,-12.02403583,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.01202818 -12.02403583),SAN JUAN DE LURIGANCHO
2022,-76.98751615,-11.94577069,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98751615 -11.94577069),SAN JUAN DE LURIGANCHO
2022,-77.04221154,-12.0746047,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.04221154 -12.0746047),JESUS MARIA
2022,-77.07860642,-12.02115714,,,,POINT (-77.07860642 -12.02115714),SAN MARTIN DE PORRES
2022,-76.98515286,-11.94752101,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98515286 -11.94752101),SAN JUAN DE LURIGANCHO
2022,-76.91278085,-12.01407191,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.91278085 -12.01407191),LURIGANCHO
2022,-76.988307,-11.94682457,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.988307 -11.94682457),SAN JUAN DE LURIGANCHO
2022,-76.93419,-12.21032,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.93419 -12.21032),VILLA EL SALVADOR
2022,-77.03230115,-12.07561691,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.03230115 -12.07561691),LIMA
2022,-77.06615068,-12.04311907,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.06615068 -12.04311907),LIMA
2022,-76.98751615,-11.94577069,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.98751615 -11.94577069),SAN JUAN DE LURIGANCHO
2022,-76.9796473,-11.9449443,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.9796473 -11.9449443),SAN JUAN DE LURIGANCHO
2022,-77.05875274,-12.02687718,,,,POINT (-77.05875274 -12.02687718),SAN MARTIN DE PORRES
2022,-77.01954559,-12.15128911,,,,POINT (-77.01954559 -12.15128911),BARRANCO
2022,-76.97126358,-12.04395269,,,,POINT (-76.97126358 -12.04395269),SANTA ANITA
2022,-77.00316802,-11.93991489,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.00316802 -11.93991489),SAN JUAN DE LURIGANCHO
2022,-77.04994685,-11.86026576,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.04994685 -11.86026576),CARABAYLLO
2022,-76.95180635,-12.16643427,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.95180635 -12.16643427),VILLA MARIA DEL TRIUNFO
2022,-77.04709799,-11.97666126,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04709799 -11.97666126),INDEPENDENCIA
2022,-76.94078241,-12.11346937,,,,POINT (-76.94078241 -12.11346937),LA MOLINA
2022,-77.0282603,-12.04765423,,,,POINT (-77.0282603 -12.04765423),LIMA
2022,-76.96851856,-12.16142651,,,,POINT (-76.96851856 -12.16142651),SAN JUAN DE MIRAFLORES
2022,-77.064419,-11.9848274,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.064419 -11.9848274),INDEPENDENCIA
2022,-77.02024495,-11.85721669,,,,POINT (-77.02024495 -11.85721669),CARABAYLLO
2022,-77.06923198,-12.08038733,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.06923198 -12.08038733),PUEBLO LIBRE
2022,-76.9416166,-12.09672088,,,,POINT (-76.9416166 -12.09672088),LA MOLINA
2022,-76.981838,-12.0252471,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.981838 -12.0252471),SAN JUAN DE LURIGANCHO
2022,-76.87444658,-12.19899861,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.87444658 -12.19899861),PACHACAMAC
2022,-77.0086052,-12.0132255,,,,POINT (-77.0086052 -12.0132255),SAN JUAN DE LURIGANCHO
2022,-76.94617809,-12.10372032,,,,POINT (-76.94617809 -12.10372032),LA MOLINA
2022,-77.03182625,-12.07050065,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.03182625 -12.07050065),LIMA
2022,-76.97637921,-12.0840326,,,,POINT (-76.97637921 -12.0840326),SANTIAGO DE SURCO
2022,-77.06377959,-11.93788015,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.06377959 -11.93788015),COMAS
2022,-77.0141946,-12.066956,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.0141946 -12.066956),LA VICTORIA
2022,-76.94517834,-12.09930588,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.94517834 -12.09930588),LA MOLINA
2022,-77.00066038,-12.06063271,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00066038 -12.06063271),EL AGUSTINO
2022,-76.985078,-11.9476267,,,,POINT (-76.985078 -11.9476267),SAN JUAN DE LURIGANCHO
2022,-77.03710755,-12.05020592,,,,POINT (-77.03710755 -12.05020592),LIMA
2022,-77.04767751,-11.9823867,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.04767751 -11.9823867),INDEPENDENCIA
2022,-76.95347566,-12.09228181,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.95347566 -12.09228181),LA MOLINA
2022,-76.94734488,-12.10010086,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.94734488 -12.10010086),LA MOLINA
2022,-76.97757158,-12.13058651,,,,POINT (-76.97757158 -12.13058651),SANTIAGO DE SURCO
2022,-76.99553873,-12.17697307,,,,POINT (-76.99553873 -12.17697307),CHORRILLOS
2022,-77.056618,-12.039616,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.056618 -12.039616),LIMA
2022,-77.01151832,-12.00839744,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.01151832 -12.00839744),SAN JUAN DE LURIGANCHO
2022,-76.95347566,-12.09228181,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.95347566 -12.09228181),LA MOLINA
2022,-76.92389024,-12.02830967,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.92389024 -12.02830967),ATE
2022,-77.04923637,-11.97422315,,,,POINT (-77.04923637 -11.97422315),INDEPENDENCIA
2022,-76.94734488,-12.10010086,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-76.94734488 -12.10010086),LA MOLINA
2022,-76.9800299,-12.1464506,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.9800299 -12.1464506),SAN JUAN DE MIRAFLORES
2022,-76.9789419,-12.04389246,,,,POINT (-76.9789419 -12.04389246),SANTA ANITA
2022,-76.93809589,-12.01453717,,,,POINT (-76.93809589 -12.01453717),LURIGANCHO
2022,-77.04699381,-11.97359175,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-77.04699381 -11.97359175),INDEPENDENCIA
2022,-76.94280792,-12.10171185,,,,POINT (-76.94280792 -12.10171185),LA MOLINA
2022,-77.00941679,-11.9964719,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.00941679 -11.9964719),SAN JUAN DE LURIGANCHO
2022,-77.08734406,-12.02500824,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.08734406 -12.02500824),SAN MARTIN DE PORRES
2022,-77.09401149,-11.93927258,,,,POINT (-77.09401149 -11.93927258),PUENTE PIEDRA
2022,-77.02611755,-11.89146884,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02611755 -11.89146884),CARABAYLLO
2022,-76.94661695,-12.10669179,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.94661695 -12.10669179),LA MOLINA
2022,-77.097009,-11.9814632,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.097009 -11.9814632),SAN MARTIN DE PORRES
2022,-77.02672697,-12.10898145,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02672697 -12.10898145),MIRAFLORES
2022,-77.0895035,-11.85381584,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0895035 -11.85381584),PUENTE PIEDRA
2022,-76.93691404,-12.08264178,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.93691404 -12.08264178),LA MOLINA
2022,-77.084686,-11.9960922,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.084686 -11.9960922),LOS OLIVOS
2022,-76.98834366,-12.01607905,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.98834366 -12.01607905),SAN JUAN DE LURIGANCHO
2022,-77.04756203,-11.97325135,,,,POINT (-77.04756203 -11.97325135),INDEPENDENCIA
2022,-76.95041484,-12.09898522,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.95041484 -12.09898522),LA MOLINA
2022,-77.0191774,-12.0520738,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0191774 -12.0520738),LIMA
2022,-77.02895356,-12.05527148,,,,POINT (-77.02895356 -12.05527148),LIMA
2022,-76.81476178,-11.98649015,,,,POINT (-76.81476178 -11.98649015),CHACLACAYO
2022,-77.049733,-11.93407799,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.049733 -11.93407799),COMAS
2022,-77.02116305,-12.05537027,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02116305 -12.05537027),LIMA
2022,-77.01667833,-12.08542081,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.01667833 -12.08542081),LA VICTORIA
2022,-77.01884177,-12.09748179,,,,POINT (-77.01884177 -12.09748179),SAN ISIDRO
2022,-76.99433465,-11.97047546,,,,POINT (-76.99433465 -11.97047546),SAN JUAN DE LURIGANCHO
2022,-77.04709799,-11.97666126,,,,POINT (-77.04709799 -11.97666126),INDEPENDENCIA
2022,-76.97914382,-12.04300742,,,,POINT (-76.97914382 -12.04300742),SANTA ANITA
2022,-76.94440636,-12.10024742,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.94440636 -12.10024742),LA MOLINA
2022,-76.873096,-12.020203,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.873096 -12.020203),ATE
2022,-77.0199,-12.193405,,,,POINT (-77.0199 -12.193405),CHORRILLOS
2022,-76.94423088,-12.09954018,,,,POINT (-76.94423088 -12.09954018),LA MOLINA
2022,-77.01992397,-12.15241373,,,,POINT (-77.01992397 -12.15241373),BARRANCO
2022,-77.04442352,-11.96975693,,,,POINT (-77.04442352 -11.96975693),INDEPENDENCIA
2022,-76.94592467,-12.09723038,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO EN CASA HABITADA,POINT (-76.94592467 -12.09723038),LA MOLINA
2022,-76.9950381,-12.09913607,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.9950381 -12.09913607),SAN BORJA
2022,-77.07645462,-11.86700365,,,,POINT (-77.07645462 -11.86700365),PUENTE PIEDRA
2022,-76.9950381,-12.09913607,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.9950381 -12.09913607),SAN BORJA
2022,-77.01252332,-11.98149618,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.01252332 -11.98149618),SAN JUAN DE LURIGANCHO
2022,-76.98574589,-12.13422478,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.98574589 -12.13422478),SANTIAGO DE SURCO
2022,-77.05870713,-12.02707694,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.05870713 -12.02707694),SAN MARTIN DE PORRES
2022,-77.01590588,-11.97849052,,,,POINT (-77.01590588 -11.97849052),SAN JUAN DE LURIGANCHO
2022,-77.00683928,-12.00521179,,,,POINT (-77.00683928 -12.00521179),SAN JUAN DE LURIGANCHO
2022,-77.0094363,-11.87571258,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0094363 -11.87571258),CARABAYLLO
2022,-76.91856194,-11.99895898,,,,POINT (-76.91856194 -11.99895898),LURIGANCHO
2022,-76.98956975,-12.11936013,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.98956975 -12.11936013),SANTIAGO DE SURCO
2022,-77.02696073,-11.89112282,,,,POINT (-77.02696073 -11.89112282),CARABAYLLO
2022,-76.98894373,-12.20249246,,,,POINT (-76.98894373 -12.20249246),CHORRILLOS
2022,-76.94497943,-11.98778772,,,,POINT (-76.94497943 -11.98778772),LURIGANCHO
2022,-76.9887465,-11.94482928,,,,POINT (-76.9887465 -11.94482928),SAN JUAN DE LURIGANCHO
2022,-77.0095027,-12.08040691,DELITOS CONTRA EL PATRIMONIO,ROBO,ASALTO Y ROBO DE VEHICULOS,POINT (-77.0095027 -12.08040691),LA VICTORIA
2022,-76.98229413,-12.15627936,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,POINT (-76.98229413 -12.15627936),SAN JUAN DE MIRAFLORES
2022,-77.10092752,-11.84874173,,,,POINT (-77.10092752 -11.84874173),PUENTE PIEDRA
2022,-76.99056107,-11.9507855,,,,POINT (-76.99056107 -11.9507855),SAN JUAN DE LURIGANCHO
2022,-76.99499506,-12.03352654,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.99499506 -12.03352654),EL AGUSTINO
2022,-76.99570993,-12.07803605,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-76.99570993 -12.07803605),SAN LUIS
2022,-77.03230904,-12.10007718,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03230904 -12.10007718),SAN ISIDRO
2022,-76.94967368,-12.03284688,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.94967368 -12.03284688),SANTA ANITA
2022,-76.94029004,-12.11062067,,,,POINT (-76.94029004 -12.11062067),LA MOLINA
2022,-77.0704962,-11.96386991,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0704962 -11.96386991),LOS OLIVOS
2022,-77.03438391,-12.03542283,,,,POINT (-77.03438391 -12.03542283),RIMAC
2022,-76.94811609,-12.16485006,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-76.94811609 -12.16485006),VILLA MARIA DEL TRIUNFO
2022,-77.03840521,-11.96665507,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.03840521 -11.96665507),INDEPENDENCIA
2022,-77.01016828,-12.0266995,,,,POINT (-77.01016828 -12.0266995),SAN JUAN DE LURIGANCHO
2022,-76.94375077,-12.09308396,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.94375077 -12.09308396),LA MOLINA
2022,-76.93974889,-12.16131108,,,,POINT (-76.93974889 -12.16131108),VILLA MARIA DEL TRIUNFO
2022,-76.99944632,-12.17588254,,,,POINT (-76.99944632 -12.17588254),CHORRILLOS
2022,-76.932021,-12.203934,,,,POINT (-76.932021 -12.203934),VILLA EL SALVADOR
2022,-77.04229501,-11.94024213,,,,POINT (-77.04229501 -11.94024213),COMAS
2022,-77.00726305,-11.9125931,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.00726305 -11.9125931),COMAS
2022,-76.95372018,-12.15718769,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.95372018 -12.15718769),VILLA MARIA DEL TRIUNFO
2022,-76.95876323,-12.18574497,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.95876323 -12.18574497),SAN JUAN DE MIRAFLORES
2022,-77.01657954,-12.05147947,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.01657954 -12.05147947),LIMA
2022,-76.96611863,-12.17458309,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.96611863 -12.17458309),SAN JUAN DE MIRAFLORES
2022,-76.95372018,-12.15718769,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.95372018 -12.15718769),VILLA MARIA DEL TRIUNFO
2022,-77.0096005,-11.97132158,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO AGRAVADO,POINT (-77.0096005 -11.97132158),SAN JUAN DE LURIGANCHO
2022,-77.07451281,-11.98416232,,,,POINT (-77.07451281 -11.98416232),LOS OLIVOS
2022,-76.92385669,-12.19574853,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.92385669 -12.19574853),VILLA MARIA DEL TRIUNFO
2022,-77.039167,-12.04406,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.039167 -12.04406),LIMA
2022,-76.97114187,-12.17352139,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.97114187 -12.17352139),SAN JUAN DE MIRAFLORES
2022,-77.03195,-12.0457557,,,,POINT (-77.03195 -12.0457557),LIMA
2022,-76.9474975,-12.1990181,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.9474975 -12.1990181),VILLA EL SALVADOR
2022,-77.08412957,-12.02678837,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.08412957 -12.02678837),SAN MARTIN DE PORRES
2022,-76.92654169,-12.19326032,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.92654169 -12.19326032),VILLA MARIA DEL TRIUNFO
2022,-77.05708949,-12.0248383,DELITOS CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,ESTAFA,POINT (-77.05708949 -12.0248383),SAN MARTIN DE PORRES
2022,-77.08265355,-11.97648429,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.08265355 -11.97648429),LOS OLIVOS
2022,-77.0317367,-12.0527524,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.0317367 -12.0527524),LIMA
2022,-76.9182523,-12.1875576,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.9182523 -12.1875576),VILLA MARIA DEL TRIUNFO
2022,-77.0527952,-11.9783282,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.0527952 -11.9783282),INDEPENDENCIA
2022,-77.02946337,-12.07285821,,,,POINT (-77.02946337 -12.07285821),LA VICTORIA
2022,-77.02687255,-12.19624054,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO AGRAVADO,POINT (-77.02687255 -12.19624054),CHORRILLOS
2022,-77.09044352,-12.02336793,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.09044352 -12.02336793),SAN MARTIN DE PORRES
2022,-76.92933611,-12.19207105,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.92933611 -12.19207105),VILLA MARIA DEL TRIUNFO
2022,-76.9529935,-12.2054578,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.9529935 -12.2054578),VILLA EL SALVADOR
2022,-77.05595732,-11.92655618,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.05595732 -11.92655618),COMAS
2022,-76.93379924,-12.18656148,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.93379924 -12.18656148),VILLA MARIA DEL TRIUNFO
2022,-77.06606331,-12.03182426,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.06606331 -12.03182426),SAN MARTIN DE PORRES
2022,-76.81517897,-12.006026,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-76.81517897 -12.006026),ATE
2022,-76.9182523,-12.1875576,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-76.9182523 -12.1875576),VILLA MARIA DEL TRIUNFO
2022,-77.067984,-11.93746528,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.067984 -11.93746528),COMAS
2022,-77.01156992,-12.06107209,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.01156992 -12.06107209),LA VICTORIA
2022,-77.07695536,-12.01836769,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.07695536 -12.01836769),SAN MARTIN DE PORRES
2022,-76.95566592,-12.19194028,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-76.95566592 -12.19194028),VILLA EL SALVADOR
2022,-77.012435,-12.0637471,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO DE VEHICULO,POINT (-77.012435 -12.0637471),LA VICTORIA
2022,-77.02519358,-12.05755608,DELITOS CONTRA EL PATRIMONIO,HURTO,HURTO,POINT (-77.02519358 -12.05755608),LIMA
2022,-77.08962056,-12.0282886,DELITOS CONTRA EL PATRIMONIO,ROBO,ROBO,POINT (-77.08962056 -12.0282886),SAN MARTIN DE PORRES
